,X,Y,fact_ampl,fact_freq,FFID
261,370754.62,6354589.85,312.872079367,7.049474626169999,24215019
262,370757.12,6354894.23,215.222746296,8.03085403536,24275020
263,370757.52,6348821.16,428.27257625699997,8.28619398973,23075001
264,370759.82,6349125.33,362.896675243,8.91516733487,23135002
265,370759.92,6355197.9,183.505349198,9.07725330176,24335021
266,370762.22,6355501.98,296.539041461,13.008385667799999,24395022
267,370762.52,6349429.31,91.9590871416,14.583349211199998,23195003
268,370765.21,6349733.59,379.614456628,8.659456374580001,23255004
269,370767.51,6350037.47,348.45655403300003,13.679509734200002,23315005
270,370770.01,6350341.85,346.10541692199996,9.92419790977,23375006
271,370772.31,6350645.83,331.16917403,8.68591962464,23435007
272,370775.31,6350949.8,413.456122415,7.375669310499999,23495008
273,370777.31,6351253.78,247.083110778,10.6998459019,23555009
274,370778.71,6352519.38,231.83372124099998,10.2952453653,23805013
275,370779.81,6351557.96,202.437663868,7.3122782287699994,23615010
276,370781.91,6351861.84,293.173310749,11.6134957898,23675011
277,370784.51,6352165.82,215.669321477,13.268070733699998,23735012
278,370789.3,6352773.77,144.060655607,10.854769843,23855014
279,370792.1,6353077.95,172.431654643,11.2303561466,23915015
280,370794.4,6353381.73,220.647818067,13.168952343099999,23975016
281,370796.8,6353685.31,116.683899363,9.604303452089999,24035017
282,370799.2,6353989.79,333.582515988,8.58530578961,24095018
283,370801.8,6354293.77,250.897456996,8.106559743239998,24155019
284,370804.0,6354597.64,337.768408915,11.0092028322,24215020
285,370805.0,6348524.37,147.887180611,14.2009551089,23015001
286,370806.3,6354902.02,208.158641305,11.525591683399998,24275021
287,370806.9,6348829.05,286.44045330299997,9.86216144384,23075002
288,370808.8,6355205.7,165.954890109,10.6260199716,24335022
289,370809.5,6349132.83,507.045270695,6.22146753118,23135003
290,370811.6,6349437.11,204.464029245,9.26201239943,23195004
291,370811.8,6355509.88,276.281779176,11.3929371651,24395023
292,370814.1,6349741.39,290.172375237,9.98983432425,23255005
293,370816.49,6350045.17,394.723101905,10.800115677400001,23315006
294,370819.09,6350349.64,384.19308631900003,9.63212386755,23375007
295,370821.59,6350653.62,313.48023113,9.04413119001,23435008
296,370824.19,6350957.6,308.20169248400003,8.87989401276,23495009
297,370826.59,6351261.58,317.183060571,10.5566083379,23555010
298,370828.39,6352527.27,201.76722610299998,11.403393337899999,23805014
299,370829.29,6351565.76,325.53856847599997,4.00286885629,23615011
300,370831.49,6351869.64,313.091002931,10.8504506802,23675012
301,370834.29,6352173.71,197.894191475,11.666088161,23735013
302,370839.19,6352781.77,173.87702612099997,12.9180901604,23855015
303,370841.38,6353085.75,182.510281698,11.167076573,23915016
304,370843.88,6353389.63,192.158852572,8.576872439099999,23975017
305,370846.48,6353693.21,179.672667806,6.16141523213,24035018
306,370848.68,6353997.68,302.243033297,9.11765791869,24095019
307,370851.18,6354301.56,261.797345412,10.2095624907,24155020
308,370851.38,6348229.09,401.485530095,12.167478709600001,22955001
309,370853.18,6354605.44,165.911313483,10.9412754204,24215021
310,370853.88,6348532.17,203.743306458,14.311033298699998,23015002
311,370855.98,6354909.82,269.440320354,12.167520606099998,24275022
312,370856.18,6348836.85,339.702157992,8.39314632396,23075003
313,370857.88,6355213.5,207.19554048400002,10.584924099,24335023
314,370858.28,6349140.53,436.63144266300003,6.165244175669999,23135004
315,370860.88,6349444.91,342.28966505299996,8.19130356114,23195005
316,370861.08,6355517.68,411.898694243,8.37684119835,24395024
317,370863.48,6349749.18,328.467391546,12.818688384300001,23255006
318,370866.37,6350053.16,323.552530081,13.0915261351,23315007
319,370868.37,6350357.44,205.37895012799999,7.730935656260001,23375008
320,370870.87,6350661.42,248.738806593,10.5699612289,23435009
321,370873.97,6350965.5,314.002536189,10.6920122769,23495010
322,370875.97,6351269.48,364.092122183,10.467428459099999,23555011
323,370877.47,6352535.07,194.60066736299999,12.284499992899999,23805015
324,370878.37,6351573.45,446.078884645,6.39383853288,23615012
325,370880.67,6351877.43,262.02882541900004,8.68549884927,23675013
326,370883.27,6352181.41,277.88901964400003,6.37796019337,23735014
327,370888.47,6352789.57,229.905688502,10.3273408477,23855016
328,370890.26,6353093.45,156.24009795,13.0208155292,23915017
329,370892.76,6353397.32,320.531733633,10.2500360985,23975018
330,370895.46,6353701.0,319.689251807,6.89458296125,24035019
331,370897.96,6354005.48,333.79154583400003,11.8225327292,24095020
332,370898.16,6347932.71,324.612308543,12.0872733648,22895001
333,370900.36,6354309.36,128.632533545,10.5739982741,24155021
334,370900.56,6348236.89,433.17135334,10.784362633699999,22955002
335,370903.06,6354613.34,204.90633455900002,13.0686050927,24215022
336,370903.16,6348539.97,185.00332029,11.2397713278,23015003
337,370905.26,6354917.72,239.755777973,9.58164568062,24275023
338,370905.56,6348844.65,384.967999604,7.117956938400001,23075004
339,370907.86,6349148.52,325.680468115,6.53529961984,23135005
340,370907.96,6355221.39,228.42591336,7.82684964795,24335024
341,370910.36,6355525.47,456.515201597,7.71417558918,24395025
342,370910.76,6349452.8,475.32850840599997,4.03259850368,23195006
343,370913.26,6349757.08,577.526258213,1.81655950903,23255007
344,370915.15,6350060.86,531.285784049,8.99155035691,23315008
345,370918.15,6350365.34,460.80032694,6.256129102389999,23375009
346,370920.35,6350669.32,176.11379097900002,11.154400275999999,23435010
347,370922.85,6350973.19,360.154808294,9.92399928567,23495011
348,370925.55,6351277.27,349.18238905199996,7.54514962422,23555012
349,370927.75,6351581.25,310.872456211,9.26812207105,23615013
350,370929.95,6351885.23,324.440223779,10.6502719469,23675014
351,370932.75,6352189.31,273.8054942,8.12678216996,23735015
352,370935.05,6352493.19,195.804501195,9.71181271517,23795016
353,370937.05,6352797.36,138.67466585100001,12.160926913900001,23855017
354,370939.24,6353101.24,227.79817629099998,12.2090154488,23915018
355,370941.94,6353405.12,141.59431959100002,12.1503940578,23975019
356,370944.74,6353708.8,243.84062671,9.696887943250001,24035020
357,370945.04,6347636.83,325.950493306,11.3599445377,22835001
358,370947.14,6354013.28,171.239405559,11.872142036800001,24095021
359,370947.74,6347940.61,304.395270806,12.3876500254,22895002
360,370949.74,6354317.16,169.799691534,11.483283871500001,24155022
361,370950.04,6348244.69,426.587985691,10.5192096673,22955003
362,370952.14,6354621.13,111.78154084399999,10.0707944999,24215023
363,370952.64,6348547.86,131.16120980600002,11.0919888003,23015004
364,370954.74,6354925.51,403.321889665,7.14326178722,24275024
365,370955.14,6348852.54,341.47188009,6.16588930842,23075005
366,370957.04,6355229.19,307.990644235,8.02337472826,24335025
367,370957.34,6349156.42,371.41838425699996,5.42811848459,23135006
368,370959.74,6355533.37,168.260487125,9.69921399246,24395026
369,370960.24,6349460.6,386.587573425,5.367981525569999,23195007
370,370962.34,6349764.88,377.605952853,8.33420121857,23255008
371,370964.14,6350068.66,556.618346787,8.92331299191,23315009
372,370967.33,6350373.13,548.9744503109999,4.665238822119999,23375010
373,370969.53,6350677.11,212.370774285,9.2525661333,23435011
374,370972.23,6350980.99,381.55641808400003,9.59437243419,23495012
375,370974.83,6351285.17,349.48580875,10.659755019,23555013
376,370977.03,6351589.05,326.563824619,9.78453113949,23615014
377,370979.73,6351893.13,270.98494174900003,12.613798320299999,23675015
378,370981.63,6352197.0,244.17614520400002,10.1043691628,23735016
379,370984.13,6352500.98,192.16176964299999,11.298159012200001,23795017
380,370987.43,6352805.36,185.534871303,9.298580033230001,23855018
381,370989.92,6353109.24,158.969573441,13.102833691199999,23915019
382,370992.12,6353413.02,140.83773467,12.131466465699999,23975020
383,370992.32,6347340.45,292.549182084,9.70220168547,22775001
384,370993.92,6347644.43,233.890087477,12.9290265451,22835002
385,370994.12,6353716.6,181.47090239099998,10.994232668199999,24035021
386,370996.52,6354021.07,132.781004503,12.3004061454,24095022
387,370996.92,6347948.4,318.101360484,10.2469518378,22895003
388,370999.32,6348252.48,413.334963207,9.17239257002,22955004
389,370999.32,6354325.05,203.678687941,10.1520319081,24155023
390,371001.62,6354628.93,229.121129191,7.4969039424399995,24215024
391,371002.52,6348555.76,204.888635951,9.42330606002,23015005
392,371003.92,6354933.31,263.222404107,7.14165731272,24275025
393,371004.02,6348860.34,450.397484828,5.58881523441,23075006
394,371006.32,6349164.22,179.005114937,6.985589362050001,23135007
395,371006.62,6355237.09,168.468376414,9.71087621283,24335026
396,371009.42,6355541.27,208.985045058,11.7441616334,24395027
397,371009.62,6349468.4,271.056635879,9.597017893530001,23195008
398,371011.82,6349772.67,280.006433152,12.0429914873,23255009
399,371013.72,6350076.45,344.16944073400003,9.503821214450001,23315010
400,371017.11,6350380.93,318.111825556,7.23369502228,23375011
401,371019.01,6350684.91,206.83777100900002,8.90092037988,23435012
402,371021.71,6350988.89,454.35476197099996,9.21745742507,23495013
403,371024.31,6351292.97,283.552130056,10.2269703122,23555014
404,371026.41,6351596.84,455.20565213599997,8.60417019987,23615015
405,371028.91,6351900.92,253.11306636700002,13.424845209,23675016
406,371031.11,6352204.9,215.39495930799998,7.60086666775,23735017
407,371034.01,6352508.88,365.59854781,7.62077414048,23795018
408,371035.91,6352813.06,154.641191733,10.513635749299999,23855019
409,371038.91,6353116.94,147.841309832,14.1888931502,23915020
410,371039.3,6347044.37,145.155563119,12.462740652899999,22715001
411,371041.3,6347348.24,228.53225338299998,11.7991838114,22775002
412,371043.6,6353724.49,330.88305044099997,11.0998242105,24035022
413,371043.8,6347652.32,266.129467278,10.9789764554,22835003
414,371045.9,6354028.87,173.51018713,12.8733578029,24095023
415,371046.1,6347956.2,215.05571338400003,12.216969046300001,22895004
416,371048.6,6354332.85,231.75120551900002,6.2995067994800005,24155024
417,371048.7,6353371.93,152.824347595,14.4186130901,23965021
418,371048.9,6348260.38,321.877889121,10.9811251516,22955005
419,371051.3,6354636.73,241.367139877,7.319922459680001,24215025
420,371051.4,6348563.56,349.642214696,9.68493943466,23015006
421,371053.1,6354941.11,298.385011052,10.0674859412,24275026
422,371053.4,6348868.14,394.084529976,5.477717663530001,23075007
423,371056.2,6349172.01,303.88756131900004,7.3689603680100015,23135008
424,371056.2,6355244.88,179.737731688,11.500686019000002,24335027
425,371058.5,6349476.19,251.31976228,8.625252953430001,23195009
426,371058.5,6355548.96,206.35742007599998,11.8146687398,24395028
427,371060.6,6349780.37,313.59901246,10.0761925522,23255010
428,371063.7,6350084.45,418.07957942400003,11.5227378231,23315011
429,371065.89,6350388.73,418.851721006,6.1828649991699995,23375012
430,371068.59,6350692.71,172.157562841,9.706333055049999,23435013
431,371070.99,6350996.68,594.981078877,8.38948751199,23495014
432,371073.59,6351300.76,314.590514835,9.19264517837,23555015
433,371075.49,6351604.64,513.211195642,7.60268554104,23615016
434,371078.49,6351908.82,195.62671374400003,12.8317866332,23675017
435,371080.39,6352212.7,291.326406303,5.17638414698,23735018
436,371083.39,6352516.78,420.850569992,5.6327490641799995,23795019
437,371085.09,6352820.85,129.86500192,12.391355958599998,23855020
438,371086.09,6346748.08,342.648752054,5.8965077593699995,22655001
439,371088.39,6347052.06,309.368387038,12.2354601528,22715002
440,371088.39,6353124.73,122.618037338,15.2259845097,23915021
441,371091.08,6347356.14,277.475135606,11.7294485606,22775003
442,371092.98,6353732.29,312.074984341,10.5332339654,24035023
443,371093.68,6347660.22,317.105976402,10.3563911468,22835004
444,371095.28,6354036.67,270.53906257299997,12.334117343399999,24095024
445,371095.48,6347964.0,250.557948683,10.8146837229,22895005
446,371097.58,6353379.63,57.5737524726,12.099723813499999,23965022
447,371097.78,6354340.65,253.32136152799998,4.9490062011100004,24155025
448,371098.28,6348268.18,295.050944152,11.576669638599999,22955006
449,371100.38,6354644.53,251.051802028,9.64362568901,24215026
